Lake_id,Lat,Lon,HDI,Index
171374,12.4455146,79.91221376,0.627135479,2289
171448,23.36706937,69.59422851,0.465412537,2290
171459,22.40563598,71.12897223,0.612949667,2291
171518,25.1493042,71.57890588,0.512021242,2292
171577,29.300625,96.0785,,2293
171742,16.42209922,81.42464995,0.660808782,2294
171752,21.5404733,73.75051002,0.579263837,2295
171805,11.82928818,76.98146182,0.645300242,2296
171868,10.70808539,77.6061812,0.636332827,2297
171963,23.41001553,77.33101965,0.59968518,2298
172000,19.94230248,85.70925543,0.597455956,2299
172094,21.14604381,82.54464965,0.593705287,2300
172130,23.79360871,70.65458468,0.515395304,2301
172139,25.86975039,85.47125957,0.584568816,2302
172425,30.7410876,76.8196919,0.758345903,2303
172428,23.77472037,76.12151711,0.583878989,2304
172441,20.86133134,78.56023431,0.623353793,2305
172509,14.37316404,74.42812668,0.6458296,2306
172668,12.77800599,77.66134884,0.733020935,2307
172695,24.79611445,72.81262705,0.548766668,2308
172726,8.933271204,77.48214381,0.679319784,2309
172772,26.37908069,84.55904804,0.552115178,2310
172846,17.49331796,82.01462483,0.591550621,2311
172929,23.03153746,69.72405136,0.538211833,2312
172943,9.611350906,78.53268225,0.628935736,2313
173007,25.87516909,74.72933857,0.668598664,2314
173017,24.71138936,77.15977541,0.582749884,2315
173062,14.618125,77.500625,0.643782791,2316
173069,26.35771379,91.17514914,0.570839521,2317
173090,26.955625,82.17475,0.597280501,2318
173095,15.10962081,79.99137466,0.594039561,2319
173128,9.503896389,76.43098999,0.733006159,2320
173333,25.93124194,71.35483399,0.579272985,2321
173471,16.90736485,77.07390563,0.651760558,2322
173568,16.76348633,82.278699,0.664956658,2323
173626,18.53282348,75.94307398,0.609042272,2324
173767,24.2723874,79.17906711,0.576990409,2325
173778,10.05772085,79.16560425,0.609497721,2326
173789,21.81996503,75.33311949,0.586873734,2327
173836,15.85237819,76.449903,0.597144563,2328
173855,22.32690454,79.24716551,0.545715839,2329
173877,16.16599004,78.01274305,0.600066569,2330
173886,27.24621165,76.39032733,0.633050663,2331
173903,12.82601657,77.00572119,0.662114954,2332
173917,23.35847035,73.08685753,0.576235917,2333
173936,22.47789419,72.25174919,0.588855719,2334
173947,21.15750684,80.65142139,0.595059565,2335
174022,15.89839715,80.74480201,0.621852501,2336
174261,21.61476057,73.41110858,0.571332701,2337
174352,8.435412837,76.98996951,0.833132987,2338
174363,21.88728847,80.28578198,0.603380594,2339
174621,13.14301065,76.42624173,0.597309254,2340
174691,25.71537231,73.02566751,0.61889619,2341
174898,26.59833558,83.33863725,0.611386317,2342
174909,22.88054382,88.71476439,0.613494296,2343
174964,25.19267141,74.38866569,0.654214547,2344
174965,9.463350622,76.51257331,0.777018011,2345
174977,24.968,92.59575,0.580389183,2346
175006,29.27276979,74.1642589,0.518529782,2347
175066,11.428875,75.7344375,0.727473809,2348
175200,25.05647108,82.79260046,0.522063498,2349
175255,14.49598622,78.82606139,0.6676537,2350
175288,19.87175,85.736,0.639238258,2351
175296,23.70937613,71.57977577,0.559378668,2352
175376,9.326850728,78.75870995,0.625814921,2353
175409,9.630406012,76.44981228,0.707328371,2354
175496,12.64725626,80.15957129,0.686824051,2355
175612,13.35315,77.10906079,0.724223728,2356
175674,21.91904979,82.12908527,0.597840855,2357
175725,22.422125,72.1039375,0.639467509,2358
175998,10.44632126,76.17285021,0.742344354,2359
176019,12.48475947,80.02100224,0.644756413,2360
176082,23.67828697,68.61556837,0.466580257,2361
176084,9.702348922,76.45683188,0.723888403,2362
176416,22.03034318,77.61319554,0.53650219,2363
176455,17.12447625,79.60149231,0.666056271,2364
176489,12.81901207,77.37287776,0.645621832,2365
176506,23.46703501,78.60888751,0.544397827,2366
176538,10.29631481,78.85018137,0.669049725,2367
176626,25.13261569,86.23051653,0.531984345,2368
176634,26.52604156,84.68030584,0.579012712,2369
176825,24.59719081,74.212745,0.655977987,2370
176849,14.6972751,75.64371068,0.699612154,2371
176854,13.41363017,77.07695184,0.652316404,2372
176919,22.65696537,83.54953364,0.555375543,2373
176974,13.58208279,77.8350647,0.617161552,2374
177027,22.656875,72.10675,0.626842704,2375
177061,18.18553481,79.97982915,0.635713063,2376
177184,23.5871263,73.74266376,0.65086637,2377
177216,26.13204071,92.65394444,0.604759459,2378
177258,16.60001983,81.2340639,0.678831683,2379
177310,20.63736269,76.40246216,0.606752417,2380
177343,9.582625,76.465125,0.738303387,2381
177344,19.81825,85.614,0.623928255,2382
177384,8.65829231,78.03947367,0.685306036,2383
177406,23.22220757,88.92751529,0.667603222,2384
177409,25.41115105,87.6805631,0.572307317,2385
177441,12.30665313,79.95538906,0.628449413,2386
177613,23.1141943,86.25856012,0.516969181,2387
177657,23.58077049,86.83804303,0.578539087,2388
177674,15.5412572,77.83567387,0.590128912,2389
177685,19.69693469,77.782041,0.607781522,2390
177688,18.08059301,82.07707574,0.608731485,2391
177690,22.98534957,76.80512664,0.567057797,2392
177723,13.06827046,79.75264598,0.667687604,2393
177727,9.34212816,76.39551264,0.759540974,2394
177851,16.84912568,79.15121027,0.615287003,2395
178055,26.00102577,75.95386729,0.632978045,2396
178106,9.0925,76.5870625,0.804844336,2397
178137,17.67464252,79.43342959,0.604875509,2398
178273,27.249625,77.841875,0.583937836,2399
178336,26.17225,90.584,0.630399196,2400
178351,9.032290726,78.04009944,0.657064285,2401
178375,13.42565123,77.71673237,0.680897957,2402
178471,34.22822094,74.60972672,0.717621802,2403
178937,13.13953393,79.68496258,0.714461436,2404
178951,23.81774614,80.56014355,0.595866375,2405
179172,17.17517387,78.30990398,0.613023584,2406
179211,13.34211714,79.91373446,0.682986336,2407
179406,15.05936685,79.3673181,0.604646333,2408
179645,22.3577699,72.19936351,0.632962649,2409
179764,10.51189252,76.12372797,0.798452158,2410
179847,26.1015,92.633375,0.599981279,2411
180103,13.90173074,77.29900473,0.624128783,2412
180257,13.2402977,76.22125624,0.653488362,2413
180315,21.1282371,73.92663613,0.656225164,2414
180461,9.449387295,76.45817133,0.691960573,2415
180473,25.17775623,79.72557749,0.554736345,2416
180511,18.4425,75.733,0.618483828,2417
180623,16.22422802,77.73151312,0.63056507,2418
180647,24.73260723,92.65965907,0.543778708,2419
180664,22.892875,83.16625,0.526605213,2420
180713,24.35687417,81.89264267,0.569746548,2421
180724,13.91501836,77.50687711,0.591318398,2422
180736,9.252272857,78.67822768,0.635312931,2423
180794,22.23505705,69.81122953,0.596101358,2424
180989,26.978,76.227125,0.594419935,2425
181085,16.41096564,79.49897834,0.62758185,2426
181174,22.51083775,72.29399664,0.608762345,2427
181221,15.26609576,79.03240371,0.536899063,2428
181231,19.77975,85.5895,0.623691252,2429
181241,15.88303823,74.10831529,0.571656156,2430
181266,25.61490238,78.32621156,0.586740766,2431
181357,21.77157031,78.04460812,0.599723827,2432
181452,25.07583133,77.81703683,0.56657872,2433
181637,26.61637972,77.65280269,0.700813355,2434
181681,26.024875,90.2710625,0.603994216,2435
181695,25.40082875,85.293125,0.580707711,2436
181734,14.28162236,76.3194189,0.713228831,2437
181836,20.81702095,79.36249404,0.70030863,2438
182090,12.70847208,76.51683179,0.604541655,2439
182120,13.4631711,77.28688564,0.61119748,2440
182162,25.48254123,78.92155211,0.586893801,2441
182203,20.28125,79.7699375,0.570872962,2442
182251,26.17009154,90.61253215,0.650841412,2443
182262,27.17022259,70.98944299,0.546232449,2444
182314,34.997625,77.86925,0.691464094,2445
182316,25.268,86.576125,0.550310561,2446
182410,10.3245176,78.85928484,0.696232809,2447
182441,25.67201451,83.90149027,0.581346748,2448
182548,14.84425557,75.99194885,0.65963711,2449
182579,23.37715205,68.65057325,0.533362903,2450
182636,22.57649839,88.66758207,0.640586174,2451
182673,22.22925517,69.55244958,0.5784225,2452
182796,35.02673631,78.52126835,0.619156797,2453
182832,25.61750314,86.23410648,0.58185833,2454
182844,35.34358333,79.50821838,0.573407308,2455
182857,17.34126154,81.89816573,0.576540784,2456
183013,24.90463599,92.5651022,0.596259928,2457
183053,21.22073478,78.80317852,0.628678332,2458
183068,17.40705677,80.22622402,0.60091533,2459
183287,15.12858496,79.96381405,0.594039561,2460
183297,12.77743048,80.13827085,0.672722187,2461
183317,24.10051225,92.85836879,0.644269026,2462
183370,16.54007289,80.13114789,0.63347359,2463
183587,25.71857457,86.2449319,0.587162822,2464
183693,23.37811706,69.90213734,0.534545545,2465
183718,21.86563559,75.46534134,0.566245411,2466
183739,22.47238861,73.35979876,0.649739879,2467
183746,15.78893237,80.83779178,0.602247008,2468
183903,20.55368159,77.70719522,0.618837771,2469
184035,26.3888254,91.0306002,0.627098715,2470
184222,24.46289635,76.13651084,0.672286495,2471
184243,27.28836942,82.58863157,0.580739479,2472
184259,28.02605434,88.71063104,0.581798852,2473
184263,22.67468396,74.90818652,0.638589723,2474
184285,14.24278594,79.83470655,0.603769712,2475
184298,17.9953685,80.75060393,0.655129327,2476
184391,10.52113607,76.12335686,0.798452158,2477
184393,25.74460751,85.48450808,0.594017477,2478
184411,15.32850231,78.11761449,0.580879636,2479
184413,20.10747753,75.42832209,0.615052661,2480
184601,13.24145665,77.9958991,0.661114269,2481
184667,23.78309892,75.03097053,0.591900471,2482
184884,19.47249249,76.07060457,0.61934952,2483
185001,8.841322696,77.78511951,0.681799035,2484
185033,19.83923222,85.6921712,0.623406796,2485
185044,14.47169566,76.08230075,0.616536442,2486
185084,21.90047135,72.71090339,0.644754483,2487
185090,13.68484728,79.52531506,0.666072604,2488
185149,18.52070517,78.63790577,0.610139297,2489
185155,14.59864419,79.92745122,0.688241591,2490
185212,25.20295733,77.03635097,0.650273621,2491
185281,14.44675162,79.92440643,0.708723889,2492
185282,12.88031571,79.70552883,0.726255471,2493
185342,20.9888776,71.3146973,0.600047312,2494
185372,22.04775,87.5061875,0.560291475,2495
185417,24.15663653,69.7218633,0.460514577,2496
185456,15.91317875,78.65036107,0.602374082,2497
185503,18.76312746,75.16712975,0.668088031,2498
185788,16.55631009,81.13395364,0.667747171,2499
185862,22.52862965,72.27219055,0.606509654,2500
185891,23.77099505,71.33545839,0.484598222,2501
186119,13.86308303,74.94730445,0.577274862,2502
186132,13.88619844,79.90427406,0.617062237,2503
186170,26.344375,91.0875625,0.627098715,2504
186208,13.27107511,80.08574746,0.68344443,2505
186263,17.86905717,76.12775462,0.598577384,2506
186440,12.45623415,79.55983655,0.627234541,2507
186452,23.62845719,76.35237842,0.596042973,2508
186490,22.61555771,71.25932169,0.580034819,2509
186573,10.53259545,76.10613656,0.798452158,2510
186606,23.27053101,71.64964716,0.579120981,2511
186736,9.597625,76.4513125,0.726707729,2512
186749,23.372,87.3124375,0.557710483,2513
186819,17.47920066,76.06013214,0.635255663,2514
186908,21.8373484,70.36212135,0.585941429,2515
186943,18.74976206,75.8318484,0.59352323,2516
186948,24.94037738,74.12198785,0.72219103,2517
186982,16.40587662,81.43600539,0.660587414,2518
187012,26.0668873,75.34454464,0.619995342,2519
187031,13.07103492,76.20866293,0.596441174,2520
187176,13.6295325,78.56402759,0.616672325,2521
187253,10.05615083,79.08586024,0.635296282,2522
187264,15.69674522,79.1641815,0.564162401,2523
187401,20.76096155,86.56017328,0.589127706,2524
187402,27.16951965,76.4949658,0.656488324,2525
187523,16.55533756,77.76897291,0.584626511,2526
187538,21.09382048,71.85014954,0.599396962,2527
187581,10.59474788,77.82982463,0.61817122,2528
187621,35.94437836,72.5942352,,2529
187623,22.77586252,81.74239459,0.540468924,2530
187647,25.56805898,86.29690097,0.572664111,2531
187854,25.7967461,76.06907412,0.632151051,2532
187920,18.16753898,75.23759478,0.666189829,2533
187963,17.28724074,76.69658474,0.601995415,2534
187999,16.61868092,79.10918272,0.612067145,2535
188005,22.57767737,87.65125513,0.567581149,2536
188017,22.87575104,88.88470712,0.587444783,2537
188078,25.43675528,85.38873007,0.610129295,2538
188100,22.6492727,88.55898095,0.663333185,2539
188127,21.2431445,82.7578952,0.636254458,2540
188170,23.46370095,68.88996254,0.470123012,2541
188301,24.02434845,85.31130397,0.633576352,2542
188481,25.2850141,86.55625282,0.550310561,2543
188657,14.93634434,76.34199526,0.702024955,2544
188679,17.58616318,80.43088905,0.584152405,2545
188832,26.08784201,75.02463759,0.612343917,2546
188881,12.76664417,79.52775,0.628333856,2547
188980,26.25921983,90.59832554,0.616039223,2548
188984,14.50267995,79.76127115,0.620311707,2549
189003,24.58625,92.453,0.634069981,2550
189046,23.98853653,75.34432514,0.590270465,2551
189113,29.31330386,74.02574082,0.56597551,2552
189151,22.63686625,71.58631237,0.581780391,2553
189165,20.99706308,79.20876407,0.641796747,2554
189216,20.4925,86.70975,0.579375996,2555
189226,25.58591949,74.62921244,0.694217368,2556
189239,14.95041471,80.01329868,0.639848135,2557
189359,24.99725456,82.74615132,0.518576094,2558
189396,18.52063147,75.62758705,0.58440999,2559
189399,25.36583622,87.74788547,0.557091284,2560
189530,17.0529287,79.92309307,0.659993361,2561
189586,23.51973859,71.55732082,0.528188739,2562
189596,15.03005425,76.22865488,0.672209954,2563
189646,36.64437118,73.64558356,,2564
189674,26.04020839,84.81059356,0.583861046,2565
189787,27.14733012,94.28096308,0.537583054,2566
189790,27.07208432,70.80027788,0.532588183,2567
189928,26.11923547,92.61324915,0.604759459,2568
189963,18.53412662,78.21509867,0.604854986,2569
189990,12.34723013,79.38778919,0.613400069,2570
190025,14.89399265,79.95703585,0.654571744,2571
190096,10.04818155,79.13128287,0.609497721,2572
190218,18.39833469,79.17642363,0.655005429,2573
190380,20.67511983,86.36605666,0.600714023,2574
190397,26.33552165,91.21935549,0.577362701,2575
190469,9.486929699,76.51227688,0.777018011,2576
190695,13.84779438,79.85546173,0.624626301,2577
190904,24.17981617,77.29091131,0.569020159,2578
190976,20.50641246,75.76346819,0.63520854,2579
191074,12.88437761,79.36798704,0.688903542,2580
191231,13.84329526,79.99387258,0.615166088,2581
191241,23.96954371,76.4731723,0.582802022,2582
191249,21.18299526,82.81047025,0.56102655,2583
191296,17.34513232,78.43988689,0.723765459,2584
191467,23.4000621,85.3055799,0.67154282,2585
191494,23.03138048,86.30040574,0.538412869,2586
191593,23.5725294,73.8389831,0.6085294,2587
191638,18.73270427,83.99513791,0.605859995,2588
191646,17.28892229,81.35069025,0.589702077,2589
191653,12.75740887,79.98798484,0.697940474,2590
191678,26.90870079,75.13026886,0.670860457,2591
191681,25.34358817,86.8089266,0.503195141,2592
191920,24.70488234,74.33277448,0.686292661,2593
191974,11.34816494,75.78135447,0.783598362,2594
192000,16.65612408,81.22099438,0.671945425,2595
192087,14.75016425,79.822601,0.579098301,2596
192230,26.046625,85.674625,0.574289671,2597
192253,25.30473117,77.1010727,0.51645095,2598
192275,16.96211818,79.1385561,0.608249725,2599
192457,17.97635171,82.85299129,0.61061364,2600
192476,19.75632761,81.18865623,0.584084766,2601
192515,24.24208222,74.93098768,0.60144963,2602
192517,13.39070114,80.32637838,0.758642016,2603
192598,17.99061913,79.58156626,0.688687903,2604
192643,20.9299522,86.61817063,0.634996287,2605
192731,25.62430701,74.07604777,0.655290215,2606
193129,15.13570603,79.81297246,0.571257364,2607
193175,10.52249876,76.10925998,0.798452158,2608
193430,26.54553941,76.63054201,0.660293301,2609
193465,17.98560804,76.65586836,0.612170976,2610
193700,22.06063166,88.29492918,0.613779348,2611
193871,23.7637024,68.6974202,0.57561819,2612
193895,22.30345755,88.8361759,0.571590044,2613
193920,13.31847062,80.28934798,0.683125946,2614
193980,9.655529288,76.4710825,0.707328371,2615
194085,9.317264379,77.97132535,0.701293639,2616
194096,19.07172941,75.58403474,0.63817298,2617
194110,26.38695438,75.54574102,0.590949022,2618
194405,15.29635528,80.01472417,0.656362637,2619
194516,13.69937841,78.27583412,0.632795335,2620
194609,18.52657785,79.60771801,0.583726853,2621
194774,22.34196568,75.80632623,0.58305584,2622
194783,23.8321091,78.74518415,0.669460666,2623
194849,9.407328618,77.96815714,0.676061501,2624
194907,14.04164261,77.46611496,0.602137557,2625
194912,34.09364966,74.7482848,0.765216153,2626
194969,12.81911738,79.94550162,0.736654177,2627
195102,13.5582103,80.00714115,0.696893482,2628
195183,14.20484297,79.90484088,0.616337845,2629
195299,20.02833251,85.64898078,0.613017021,2630
195406,22.32100553,75.93221148,0.593838768,2631
195438,21.93042882,76.07451827,0.586744616,2632
195440,9.451614382,78.84431458,0.670574114,2633
195444,19.54891728,76.90860894,0.589142378,2634
195478,12.72879593,80.0719216,0.731014154,2635
195491,26.51996541,76.73393013,0.686741291,2636
195559,10.437375,76.7885,0.649394024,2637
195647,22.186875,83.7685,0.522671901,2638
195682,20.69003579,85.96081571,0.597922104,2639
195704,24.48285534,73.48005817,0.644285949,2640
195997,13.41373291,76.9348834,0.618104721,2641
196006,23.4580956,74.0196912,0.637503356,2642
196101,16.83169122,79.36536052,0.612874115,2643
196111,16.98543872,79.42881711,0.618256669,2644
196134,13.95374857,80.05602393,0.61115362,2645
196142,31.384125,76.735125,0.754810714,2646
196149,23.74770407,71.21022226,0.484604078,2647
196173,9.409614341,76.49033004,0.691960573,2648
196180,21.51923243,73.72867167,0.579263837,2649
196319,17.15677124,78.12095771,0.636448805,2650
196516,29.30731031,73.95477039,0.673709878,2651
196527,20.05771789,75.09392219,0.636817255,2652
196545,9.460586957,76.4599278,0.691960573,2653
196599,15.46483988,73.8938078,0.773666909,2654
196634,25.9448514,74.55876428,0.609432919,2655
196641,9.9338814,79.05431798,0.585002811,2656
196905,20.63191085,75.78026728,0.642773222,2657
196911,22.48748887,70.50178248,0.597248641,2658
196949,25.28302421,78.90830477,0.585393861,2659
197012,19.15486194,78.3098416,0.668745771,2660
197089,9.957375,77.064625,0.679303083,2661
197236,12.88749364,78.18909592,0.639246586,2662
197328,17.15061914,75.66700236,0.582862874,2663
197388,18.31623582,79.98196084,0.603079311,2664
197415,13.85952477,79.65052285,0.597288941,2665
197499,18.16249972,76.07727511,0.697450969,2666
197533,21.46457485,81.78422345,0.617963443,2667
197535,15.06321789,77.57781976,0.576618058,2668
197541,29.37310979,73.98110166,0.673709878,2669
197551,13.10338522,77.83431949,0.67393965,2670
197569,21.60107452,74.5012932,0.702306513,2671
197589,18.10905215,79.54800922,0.615612979,2672
197646,9.350189453,76.38880488,0.766990933,2673
197658,22.93509359,76.39656875,0.606297125,2674
197676,19.85000941,85.70228682,0.633831241,2675
197712,14.04594591,79.57285944,0.615185148,2676
197937,24.75490873,92.66181367,0.543778708,2677
198088,25.82304107,85.30371412,0.617056636,2678
198266,20.658625,86.486,0.602343619,2679
198416,17.72337917,79.73293295,0.609525013,2680
198482,26.28890982,90.99057393,0.549150189,2681
198549,22.697125,72.248625,0.599101908,2682
198604,19.46638326,78.36467249,0.596398163,2683
198666,26.22252557,74.28148802,0.627357201,2684
198669,12.68210947,79.89186491,0.65005747,2685
198757,20.67130117,75.55951911,0.69394247,2686
198964,18.89682651,73.07300708,0.744975907,2687
199052,19.97616814,76.5081355,0.653148349,2688
199086,16.48892684,76.13662959,0.594617964,2689
199110,25.47175703,74.83709452,0.634592166,2690
199157,15.79627899,77.20032719,0.621711937,2691
199202,24.81392598,71.56865403,0.563422147,2692
199210,25.09150371,74.34850262,0.670926588,2693
199214,25.09594614,74.19609875,0.692822728,2694
199295,26.29281582,91.20375359,0.585160793,2695
199349,13.81261744,79.92806546,0.615166088,2696
199620,12.5628711,79.42192203,0.591039978,2697
199861,14.03088141,74.50901952,0.661582863,2698
200097,22.05371726,88.49375298,0.584865295,2699
200107,24.84315543,74.77032179,0.623137925,2700
200127,23.62451959,69.19656613,0.487326807,2701
200140,22.72467278,82.05615519,0.557644707,2702
200239,25.11409389,77.00241376,0.662716622,2703
200245,20.71051136,86.17676061,0.60908453,2704
200382,15.35505993,75.81016722,0.70263434,2705
200527,9.477334192,76.41591759,0.691960573,2706
200534,23.99708162,71.3804046,0.499721359,2707
200549,13.77726747,79.6762259,0.639162349,2708
200601,23.75212979,79.4044369,0.52927829,2709
200699,21.970625,75.674875,0.583119229,2710
200746,34.17320984,78.4378568,,2711
200775,17.73433071,74.63113842,0.64873908,2712
201044,25.46166327,75.27696082,0.653859499,2713
201092,22.79575074,88.90454985,0.647292825,2714
201203,24.733,88.0524375,0.582057213,2715
201319,21.56357861,78.30404799,0.633363264,2716
201401,22.38842022,71.25159006,0.556957649,2717
201439,16.31950058,77.96424109,0.617033712,2718
201527,29.22902995,96.19355928,0.783666701,2719
201639,11.27699386,78.97857112,0.690108431,2720
201646,25.81479883,85.49779027,0.5876817,2721
201665,24.83143801,78.87124807,0.596141385,2722
201681,8.693139111,77.29552467,0.646466547,2723
201686,20.43651204,75.17275957,0.625523069,2724
201701,19.59379726,78.27230526,0.635127,2725
201822,25.65804118,73.19400557,0.579069443,2726
201833,13.24976732,78.25157283,0.632916668,2727
201857,17.58799769,83.17689525,0.683439307,2728
201905,10.96655332,76.96422448,0.735645223,2729
202115,13.96297681,79.64065861,0.610324052,2730
202139,26.19245184,85.39395949,0.653212993,2731
202167,12.85422966,79.88575237,0.645854219,2732
202259,13.36490083,76.48460883,0.607199148,2733
202281,16.65284722,80.86484198,0.610413943,2734
202376,17.50472078,79.91413371,0.689084304,2735
202385,19.79000392,78.2630402,0.651064454,2736
202425,25.94359174,86.27590113,0.5702642,2737
202577,16.653625,81.2911875,0.671945425,2738
202597,23.40739291,70.04972724,0.471474287,2739
202599,23.80868508,76.12685193,0.561170142,2740
202617,13.24679042,76.52163804,0.651350259,2741
202719,18.77918351,73.72237385,0.757046055,2742
202790,26.15880245,84.61449178,0.58323222,2743
202815,16.59913474,81.16833642,0.666027153,2744
202840,18.76066333,75.9146173,0.614049045,2745
202844,9.389652065,77.96108049,0.701293639,2746
202939,26.07675,75.6396875,0.602344096,2747
202956,26.26048922,86.41080811,0.529640802,2748
203204,22.0555702,69.76683985,0.58809414,2749
203227,18.69721129,74.95529624,0.668119706,2750
203249,18.30849574,74.97367647,0.652016908,2751
203286,14.80613052,79.67976231,0.639523935,2752
203431,26.191625,84.37625,0.605350433,2753
203468,9.382220535,76.43462681,0.688985484,2754
203731,17.91587675,75.99052002,0.605357238,2755
203802,22.800625,69.4375,0.600158766,2756
203830,15.55330354,77.2397935,0.642757122,2757
203859,25.20058852,86.21394333,0.549044181,2758
203870,12.42789914,78.77319623,0.585736553,2759
203885,16.42005343,78.72284951,0.577297285,2760
203939,21.59763775,81.76349543,0.608033601,2761
203986,23.04851215,77.0684967,0.590722302,2762
203994,19.99698135,85.68127654,0.615212876,2763
204004,17.74690579,77.59631109,0.600310187,2764
204074,13.12062719,78.27482261,0.658995976,2765
204159,20.13335923,76.25623712,0.601813049,2766
204285,24.93129297,92.5542115,0.591059458,2767
204309,14.9185476,76.53389677,0.599480481,2768
204706,19.83405487,85.67714413,0.623406796,2769
204791,20.6232525,79.21813346,0.629387035,2770
204846,24.41222107,76.93242856,0.549854277,2771
204883,13.3101254,79.70164658,0.64080077,2772
204956,23.0714172,74.11536611,0.610553306,2773
205035,12.89024018,76.98750401,0.675295113,2774
205039,17.22259436,78.50424656,0.670952026,2775
205103,12.54998375,78.23722532,0.709391532,2776
205147,20.01308633,80.00311301,0.589239976,2777
205183,23.41086064,76.1358374,0.549774827,2778
205307,21.21214708,80.93235561,0.531785262,2779
205437,18.81687559,78.14836427,0.626985833,2780
205483,23.20318489,71.56706207,0.469015803,2781
205486,22.9958881,74.84177401,0.579552795,2782
205580,12.29044605,79.93940479,0.661715106,2783
205618,16.68842042,78.38235881,0.614092235,2784
205644,27.78394353,77.31220358,0.58266404,2785
205701,20.45863273,85.60280037,0.596749198,2786
205756,24.96812725,79.13750758,0.575047498,2787
205772,10.46020975,76.16037703,0.742344354,2788
205851,14.03663221,78.10358137,0.591540723,2789
205950,24.60426259,83.03798496,0.623076991,2790
206037,10.35097086,79.4316252,0.700130337,2791
206133,13.01742512,79.86105918,0.676720268,2792
206269,19.78766511,77.65624942,0.577484272,2793
206346,14.8013636,79.0235708,0.629809373,2794
206403,14.31064244,79.25784834,0.624379526,2795
206496,14.03104167,79.60760331,0.603589794,2796
206500,21.628125,84.36925,0.518757543,2797
206516,16.62347361,81.31961369,0.645131356,2798
206541,18.27194561,79.80516159,0.607734286,2799
206707,20.50271649,77.72002399,0.616779471,2800
206772,25.1266797,82.04436128,0.562642224,2801
206781,20.56680099,75.80582352,0.60623503,2802
206790,24.95219804,87.87020294,0.619081637,2803
207000,19.198625,74.30775,0.642279575,2804
207012,18.11137046,76.83669288,0.619657718,2805
207023,34.63145296,79.7771788,,2806
207056,12.05652476,77.01600629,0.689667823,2807
207096,25.8628649,86.27525187,0.555658986,2808
207107,18.62372126,76.82618642,0.609094562,2809
207114,12.80091022,79.48794686,0.643345034,2810
207141,34.21908916,74.5876331,0.69558579,2811
207223,25.29957929,75.44299464,0.62051106,2812
207240,17.61020582,77.88273237,0.640483278,2813
207321,26.17544993,85.85150318,0.636513815,2814
207449,26.24774776,74.95999309,0.544633864,2815
207470,9.973840397,79.01098946,0.585002811,2816
207484,17.52559524,77.90609762,0.648140133,2817
207631,9.672499077,76.49221831,0.707328371,2818
207644,15.46093459,76.16936035,0.647568368,2819
207668,26.2831164,85.51785724,0.56896976,2820
207826,16.61760443,75.51851757,0.624318925,2821
207851,13.86805765,79.95635012,0.615166088,2822
207865,10.31339467,79.16539939,0.659573833,2823
207936,23.79504192,70.77269719,0.56335839,2824
208016,17.40856389,82.81785589,0.623183067,2825
208052,22.282875,87.687125,0.562108069,2826
208159,16.45995106,78.52980534,0.582198066,2827
208217,23.24633698,71.69036636,0.579120981,2828
208252,12.93737663,79.80662114,0.691680291,2829
208292,9.3378229,76.42600577,0.688985484,2830
208303,22.00698488,79.36110116,0.569970942,2831
208391,26.24307564,92.59689621,0.603840195,2832
208505,12.17776654,79.57923652,0.676014374,2833
208610,22.20440407,88.38069264,0.641390721,2834
208660,13.80494608,79.78858438,0.574606473,2835
208928,20.32970204,78.14077241,0.733677324,2836
208929,13.35065923,78.56114211,0.640312576,2837
208934,12.94796541,77.73902398,0.752631431,2838
209042,14.24697147,78.09388353,0.572425974,2839
209157,22.024875,88.0804375,0.678018241,2840
209313,34.45673785,78.13555642,,2841
209318,12.35958545,78.41624508,0.636447644,2842
209461,16.4320281,79.44647109,0.637418339,2843
209494,9.344929888,77.99383213,0.700529363,2844
209499,26.34926094,91.4979902,0.563676538,2845
209536,10.51695097,76.13293858,0.798452158,2846
209576,22.21354653,79.65443088,0.529290828,2847
209581,25.19655131,74.59814328,0.679812247,2848
209583,14.84715871,79.89253727,0.571472102,2849
209591,25.20090813,79.1900715,0.578598049,2850
209645,18.24108626,74.7879379,0.700558166,2851
209699,22.06776248,82.28233912,0.624818335,2852
209727,24.79867412,77.28604167,0.539190221,2853
209774,26.41004066,84.76606179,0.574542243,2854
209852,23.68629186,71.28830748,0.499574203,2855
209941,12.90808973,78.07758706,0.636452792,2856
210004,23.15728004,74.44086841,0.713712853,2857
210047,10.24658792,79.23066684,0.667008905,2858
210229,14.64123899,77.46378548,0.604635402,2859
210261,9.478826579,76.49746083,0.722929116,2860
210287,15.75671063,76.15074188,0.707740143,2861
210296,27.23016444,81.39696215,0.581206133,2862
210307,18.81298922,74.03975539,0.625893998,2863
210319,13.99163543,80.08723097,0.61115362,2864
210422,22.35632363,88.70214258,0.60272647,2865
210485,17.23061331,79.32761129,0.596839882,2866
210516,23.59671969,88.5878415,0.60796355,2867
210573,13.48656014,77.19859873,0.616688972,2868
210581,26.42330947,83.46882898,0.648261129,2869
210599,22.35634529,88.85126143,0.575093958,2870
210655,8.607636269,77.69148247,0.675861713,2871
210836,12.08118182,76.7153157,0.647964769,2872
210860,16.45264122,77.5353237,0.64097894,2873
210909,10.45109674,76.77488498,0.649394024,2874
210924,21.88155253,75.14699126,0.565966523,2875
